insee_code,name,postal_code,lat,lon,population
10231,Le Mériot,10400,48.507300,3.440700,611
91390,Le Mérévillois,91660,48.320100,2.096300,3477
61258,Le Mêle-sur-Sarthe,61170,48.511600,0.353600,659
12172,Le Nayrac,12190,44.601200,2.676500,555
27428,Le Neubourg,27110,49.149000,0.890300,4199
50371,Le Neufbourg,50140,48.660400,-0.946100,397
55379,Le Neufour,55120,49.129000,4.983900,52
33305,Le Nizan,33430,44.472200,-0.280200,506
02558,Le Nouvion-en-Thiérache,02170,50.009700,3.808000,2468
05095,Le Noyer,05500,44.700200,5.999500,310
18168,Le Noyer,18260,47.368800,2.664200,246
73192,Le Noyer,73340,45.668100,6.054100,230
27444,Le Noyer-en-Ouche,27410,49.006300,0.763000,193
52374,Le Pailly,52600,47.787400,5.415100,270
56152,Le Palais,56360,47.340700,-3.166400,2599
87113,Le Palais-sur-Vienne,87410,45.870300,1.328800,5775
44117,Le Pallet,44330,47.142400,-1.346400,3413
50535,Le Parc,50870,48.751500,-1.290400,921
62647,Le Parcq,62770,50.380600,2.080500,740
53176,Le Pas,53300,48.419800,-0.696900,517
61323,Le Pas-Saint-l'Homer,61290,48.493200,0.926500,129
39406,Le Pasquier,39300,46.799100,5.898600,293
38296,Le Passage,38490,45.526500,5.515700,983
47201,Le Passage,47520,44.189800,0.587300,9326
10281,Le Pavillon-Sainte-Julie,10350,48.363500,3.897400,280
78481,Le Pecq,78230,48.892400,2.102200,16059
44120,Le Pellerin,44640,47.234100,-1.837700,5319
95483,Le Perchay,95450,49.115400,1.928000,504
38301,Le Percy,38930,44.789400,5.631300,167
78486,Le Perray-en-Yvelines,78610,48.698800,1.842400,6480
94058,Le Perreux-sur-Marne,94170,48.843300,2.504500,35260
27263,Le Perrey,27500,49.390900,0.555300,1224
85172,Le Perrier,85300,46.809800,-1.967100,2280
50398,Le Perron,50160,49.057200,-0.893900,188
69151,Le Perréon,69460,46.069100,4.587000,1500
66137,Le Perthus,66480,42.466400,2.863900,555
35217,Le Pertre,35370,48.034200,-1.057300,1363
43150,Le Pertuis,43200,45.104000,4.062500,576
19163,Le Pescher,19190,45.079100,1.762500,365
50399,Le Petit-Celland,50370,48.698400,-1.215200,176
35218,Le Petit-Fougeray,35320,47.928500,-1.613500,901
37184,Le Petit-Pressigny,37350,46.911900,0.910800,305
76498,Le Petit-Quevilly,76140,49.423800,1.057200,22208
09229,Le Peyrat,09600,42.955300,1.929300,495
33322,Le Pian-Médoc,33290,44.955500,-0.673700,7292
33323,Le Pian-sur-Garonne,33490,44.581800,-0.216800,981
03208,Le Pin,03130,46.421900,3.888700,432
14504,Le Pin,14590,49.212400,0.344800,797
17276,Le Pin,17210,45.317000,-0.295400,71
30196,Le Pin,30330,44.090100,4.535300,474
39421,Le Pin,39210,46.708800,5.570300,238
44124,Le Pin,44540,47.592400,-1.145600,868
77363,Le Pin,77181,48.913800,2.628600,1530
79210,Le Pin,79140,46.876700,-0.647100,1091
82139,Le Pin,82340,44.036800,0.975900,111
31419,Le Pin-Murelet,31370,43.397400,1.022100,163
61328,Le Pin-au-Haras,61310,48.746100,0.138600,243
61329,Le Pin-la-Garenne,61400,48.443300,0.549400,618
24329,Le Pizou,24700,45.041000,0.073000,1428
09230,Le Pla,09460,42.688300,2.055000,61
07175,Le Plagnal,07590,44.697000,3.955300,66
31425,Le Plan,31220,43.163100,1.124600,441
83094,Le Plan-de-la-Tour,83120,43.337000,6.546200,3125
71352,Le Planois,71330,46.791200,5.320600,90
27462,Le Planquay,27230,49.094600,0.425100,158
01299,Le Plantay,01330,46.023600,5.089100,559
61331,Le Plantis,61170,48.602700,0.394400,125
02606,Le Plessier-Huleu,02210,49.239100,3.348100,93
80628,Le Plessier-Rozainvillers,80110,49.751800,2.550400,753
60497,Le Plessier-sur-Bulles,60130,49.491600,2.321600,213
60498,Le Plessier-sur-Saint-Just,60130,49.507500,2.459100,521
60500,Le Plessis-Belleville,60330,49.099600,2.761300,4009
95491,Le Plessis-Bouchard,95130,49.003000,2.233900,8518
60501,Le Plessis-Brion,60150,49.461800,2.907000,1298
41177,Le Plessis-Dorin,41170,48.083700,0.850500,145
77365,Le Plessis-Feu-Aussoux,77540,48.713000,3.040000,597
95492,Le Plessis-Gassot,95720,49.036200,2.416800,102
49241,Le Plessis-Grammoire,49124,47.494100,-0.436500,2664
27464,Le Plessis-Grohan,27180,48.943000,1.131500,946
27465,Le Plessis-Hébert,27120,48.981700,1.365900,404
50405,Le Plessis-Lastelle,50250,49.279200,-1.434500,237
95493,Le Plessis-Luzarches,95270,49.095500,2.456700,152
60502,Le Plessis-Patte-d'Oie,60640,49.683000,3.067700,113
77367,Le Plessis-Placy,77440,49.053400,2.985200,305
91494,Le Plessis-Pâté,91220,48.605400,2.340400,4154
92060,Le Plessis-Robinson,92350,48.781500,2.259200,28848
27466,Le Plessis-Sainte-Opportune,27170,49.074400,0.851600,351
94059,Le Plessis-Trévise,94420,48.808000,2.576300,21112
77364,Le Plessis-aux-Bois,77165,49.004900,2.769600,261
41178,Le Plessis-l'Échelle,41370,47.810000,1.429800,57
77366,Le Plessis-l'Évêque,77165,49.004900,2.791200,291
60503,Le Ployron,60420,49.586000,2.581500,112
36159,Le Poinçonnet,36330,46.754400,1.725700,5855
85178,Le Poiré-sur-Vie,85170,46.768100,-1.501600,8649
41179,Le Poislay,41270,48.068700,1.068500,201
01204,Le Poizat-Lalleyriat,01130,46.139200,5.695500,732
48115,Le Pompidou,48110,44.206200,3.663600,184
62665,Le Ponchel,62390,50.256600,2.088300,216
18183,Le Pondy,18210,46.800900,2.642200,147
36161,Le Pont-Chrétien-Chabenet,36800,46.629700,1.497300,917
38315,Le Pont-de-Beauvoisin,38480,45.530400,5.662200,3602
73204,Le Pont-de-Beauvoisin,73330,45.535800,5.680700,2124
38317,Le Pont-de-Claix,38800,45.123000,5.701700,10956
73205,Le Pontet,73110,45.494600,6.235900,133
84092,Le Pontet,84130,43.970700,4.861400,18386
33333,Le Porge,33680,44.864900,-1.135100,3465
09231,Le Port,09320,42.835000,1.388500,169
78502,Le Port-Marly,78560,48.880800,2.110400,5559
62667,Le Portel,62480,50.715900,1.575800,8768
34210,Le Pouget,34230,43.591900,3.518400,2122
34211,Le Poujol-sur-Orb,34600,43.584800,3.052800,947
44135,Le Pouliguen,44510,47.273300,-2.433300,4173
33335,Le Pout,33670,44.804500,-0.356800,616
07181,Le Pouzin,07250,44.753700,4.749100,2886
05103,Le Poët,05300,44.275600,5.900800,790
26241,Le Poët-Célard,26460,44.599100,5.098200,148
26243,Le Poët-Laval,26160,44.527100,4.997800,954
26244,Le Poët-Sigillat,26110,44.366200,5.320400,114
26242,Le Poët-en-Percip,26170,44.249800,5.396100,25
34216,Le Pradal,34600,43.633300,3.095400,319
83098,Le Pradet,83220,43.098400,6.021400,10933
93061,Le Pré-Saint-Gervais,93310,48.884000,2.405400,16993
14520,Le Pré-d'Auge,14340,49.152300,0.138000,841
09237,Le Puch,09460,42.721800,2.100600,27
34220,Le Puech,34700,43.684100,3.328600,262
88362,Le Puid,88210,48.390700,7.044100,116
71363,Le Puley,71460,46.678900,4.564100,79
25474,Le Puy,25640,47.345500,6.232700,104
33345,Le Puy,33580,44.660200,0.063200,393
49253,Le Puy-Notre-Dame,49260,47.114200,-0.228100,1084
13080,Le Puy-Sainte-Réparade,13610,43.653300,5.440100,5935
43157,Le Puy-en-Velay,43000,45.028300,3.897300,18540
26226,Le Pègue,26770,44.444400,5.068000,358
38298,Le Péage-de-Roussillon,38550,45.372300,4.782500,6718
36154,Le Pêchereau,36200,46.584000,1.570400,1744
63293,Le Quartier,63330,46.121000,2.761600,225
80651,Le Quesne,80430,49.860500,1.791900,233
80652,Le Quesnel,80118,49.781300,2.620500,764
60520,Le Quesnel-Aubry,60480,49.513500,2.316400,217
59481,Le Quesnoy,59530,50.249300,3.623400,4878
62677,Le Quesnoy-en-Artois,62140,50.333300,2.037100,320
22260,Le Quillio,22460,48.243900,-2.903300,597
22263,Le Quiou,22630,48.346400,-1.996300,359
93062,Le Raincy,93340,48.895900,2.519600,14735
29235,Le Relecq-Kerhuon,29480,48.403200,-4.401400,11897
61346,Le Renouard,61120,48.918200,0.094600,203
74221,Le Reposoir,74950,45.993300,6.518300,565
79226,Le Retail,79130,46.564800,-0.437500,276
83103,Le Revest-les-Eaux,83200,43.187800,5.945300,4074
35240,Le Rheu,35650,48.097100,-1.788200,9839
81223,Le Rialet,81240,43.559300,2.470800,63
53190,Le Ribay,53640,48.380200,-0.413400,463
81224,Le Riols,81170,44.145100,1.913700,98
46239,Le Roc,46200,44.865000,1.436700,207
15268,Le Rouget-Pers,15290,44.884000,2.235100,1297
88399,Le Roulier,88460,48.174700,6.615900,208
06112,Le Rouret,06650,43.680300,7.008100,4209
71279,Le Rousset-Marizy,71220,46.570100,4.433900,594
07200,Le Roux,07560,44.720100,4.140900,67
13088,Le Rove,13740,43.362200,5.249800,5246
50442,Le Rozel,50340,49.481400,-1.825600,258
48131,Le Rozier,48150,44.197200,3.217300,126
25512,Le Russey,25210,47.152600,6.739600,2599
56201,Le Saint,56110,48.090000,-3.565200,612
05158,Le Saix,05400,44.465500,5.840200,126
61461,Le Sap-André,61230,48.830900,0.389300,125
74259,Le Sappey,74350,46.088800,6.160600,468
38471,Le Sappey-en-Chartreuse,38700,45.261700,5.786800,1191
62777,Le Sars,62450,50.065700,2.783100,153
60608,Le Saulchoy,60360,49.631600,2.134600,105
88444,Le Saulcy,88210,48.423000,7.070000,293
05163,Le Sauze-du-Lac,05160,44.486900,6.320900,159
35322,Le Sel-de-Bretagne,35320,47.899100,-1.607300,1117
40297,Le Sen,40420,44.139000,-0.506700,215
81284,Le Sequestre,81990,43.909800,2.103400,2025
17426,Le Seure,17770,45.792100,-0.355100,274
66195,Le Soler,66270,42.675600,2.799900,7942
62802,Le Souich,62810,50.221200,2.359300,197
34305,Le Soulié,34330,43.539700,2.686200,137
02731,Le Sourd,02140,49.866400,3.751800,155
56246,Le Sourn,56300,48.037500,-2.994400,2121
18255,Le Subdray,18570,47.018700,2.303900,967
88462,Le Syndicat,88120,48.027500,6.694800,1842
81280,Le Ségur,81640,44.105000,2.062000,259
85285,Le Tablier,85310,46.559300,-1.327000,765
33519,Le Taillan-Médoc,33320,44.912300,-0.678500,11073
79322,Le Tallud,79200,46.626800,-0.298400,1961
50590,Le Tanu,50320,48.805200,-1.333800,430
71534,Le Tartre,71330,46.743200,5.352000,107
78606,Le Tartre-Gaudran,78113,48.697600,1.602800,37
66206,Le Tech,66230,42.443900,2.515400,95
33527,Le Teich,33470,44.580500,-1.023400,9180
07319,Le Teil,07400,44.547600,4.666400,8726
50591,Le Teilleul,50640,48.550900,-0.889000,1706
33528,Le Temple,33680,44.866200,-0.960900,652
41254,Le Temple,41170,47.929600,0.930100,169
44203,Le Temple-de-Bretagne,44360,47.329900,-1.789200,1975
47306,Le Temple-sur-Lot,47110,44.376100,0.520300,1118
78608,Le Tertre-Saint-Denis,78980,48.942700,1.609000,137
03281,Le Theil,03240,46.353800,3.123700,387
27627,Le Theil-Nolent,27230,49.151000,0.535400,285
35333,Le Theil-de-Bretagne,35240,47.914800,-1.421300,1731
14687,Le Theil-en-Auge,14130,49.348300,0.250700,199
28385,Le Thieulin,28240,48.405300,1.138400,423
27632,Le Thil,27150,49.307300,1.553400,586
76691,Le Thil-Riberpré,76440,49.634000,1.583700,241
95612,Le Thillay,95500,49.003000,2.467300,4560
88468,Le Thillot,88160,47.882700,6.777500,3167
13109,Le Tholonet,13100,43.521800,5.505300,2391
88470,Le Tholy,88530,48.086200,6.737300,1489
84132,Le Thor,84250,43.923600,4.993900,8882
83136,Le Thoronet,83340,43.458500,6.290500,2631
17447,Le Thou,17290,46.084500,-0.936300,2117
51570,Le Thoult-Trosnay,51210,48.863600,3.685200,105
08451,Le Thour,08190,49.545800,4.090500,357
02743,Le Thuel,02340,49.643000,4.083400,158
27635,Le Thuit,27700,49.261500,1.368300,144
27638,Le Thuit de l'Oison,27370,49.257900,0.938600,3827
35336,Le Tiercent,35460,48.349000,-1.421300,199
06140,Le Tignet,06530,43.625700,6.853800,3212
76693,Le Tilleul,76790,49.684800,0.202700,656
27641,Le Tilleul-Lambert,27110,49.079400,0.931700,267
80763,Le Titre,80132,50.188200,1.800400,332
76699,Le Torp-Mesnil,76560,49.725600,0.905200,451
27646,Le Torpt,27210,49.332800,0.384600,469
14694,Le Torquesne,14130,49.218000,0.170500,529
62826,Le Touquet-Paris-Plage,62520,50.512000,1.605500,4224
56252,Le Tour-du-Parc,56370,47.533400,-2.652900,1343
33534,Le Tourne,33550,44.718200,-0.397400,833
38511,Le Touvet,38660,45.351200,5.948100,3116
76709,Le Trait,76580,49.481300,0.820600,4704
36225,Le Tranger,36700,46.972500,1.242200,166
80767,Le Translay,80140,49.973500,1.663100,234
62829,Le Transloy,62450,50.051800,2.892600,422
27658,Le Tremblay-Omonville,27110,49.119500,0.916200,391
78623,Le Tremblay-sur-Mauldre,78490,48.785900,1.876500,930
70505,Le Tremblois,70100,47.378400,5.587100,159
34314,Le Triadou,34270,43.735800,3.857400,737
15242,Le Trioulou,15600,44.671500,2.188200,95
35362,Le Tronchet,35540,48.492100,-1.840400,1202
72362,Le Tronchet,72170,48.180000,0.080000,170
27663,Le Troncq,27110,49.194200,0.913900,171
14714,Le Tronquay,14490,49.230300,-0.818700,745
27664,Le Tronquay,27480,49.436500,1.456700,530
12284,Le Truel,12430,44.054900,2.751100,350
29294,Le Tréhou,29450,48.396700,-4.136400,633
76711,Le Tréport,76470,50.052000,1.375900,4378
29300,Le Trévoux,29380,47.886600,-3.654500,1652
33536,Le Tuzan,33125,44.450800,-0.601100,263
16380,Le Tâtre,16360,45.398600,-0.202200,431
25460,Le Val,25440,47.063600,5.900600,251
83143,Le Val,83143,43.446800,6.056900,4335
27022,Le Val d'Hazey,27600,49.171200,1.320400,5111
89334,Le Val d'Ocre,89110,47.824300,3.296000,563
27668,Le Val-David,27120,48.980200,1.263100,664
27447,Le Val-Doré,27190,48.947100,1.003000,890
21272,Le Val-Larrey,21140,47.435700,4.320600,275
91630,Le Val-Saint-Germain,91530,48.571200,2.080800,1576
50616,Le Val-Saint-Père,50300,48.659000,-1.375800,1898
70518,Le Val-Saint-Éloi,70160,47.743300,6.177200,94
88487,Le Val-d'Ajol,88340,47.938700,6.512800,3885
52189,Le Val-d'Esnoms,52190,47.686100,5.220200,347
70515,Le Val-de-Gouhenans,70200,47.621700,6.486200,63
57267,Le Val-de-Guéblange,57430,48.979000,6.959500,789
88492,Le Valtin,88230,48.084800,7.034700,74
79337,Le Vanneau-Irleau,79270,46.299800,-0.644500,860
50619,Le Vast,50630,49.618700,-1.356400,321
39545,Le Vaudioux,39300,46.683200,5.926200,168
77485,Le Vaudoué,77123,48.346800,2.519400,731
27528,Le Vaudreuil,27100,49.260200,1.201100,3624
15249,Le Vaulmier,15380,45.183800,2.583000,60
60660,Le Vaumain,60590,49.344200,1.866500,401
60662,Le Vauroux,60390,49.379900,1.916200,495
81313,Le Verdier,81140,43.993800,1.840300,225
33544,Le Verdon-sur-Mer,33123,45.548100,-1.082600,1408
35351,Le Verger,35160,48.066700,-1.919700,1389
02782,Le Verguier,02490,49.925700,3.172600,212
88501,Le Vermont,88210,48.388400,7.067200,72
73311,Le Verneil,73110,45.451700,6.185700,88
03306,Le Vernet,03200,46.106400,3.476500,1919
04237,Le Vernet,04140,44.276200,6.415300,132
09331,Le Vernet,09700,43.188500,1.601300,682
43260,Le Vernet,43320,45.038900,3.665600,22
63448,Le Vernet-Chaméane,63580,45.496200,3.457400,775
63449,Le Vernet-Sainte-Marguerite,63710,45.618300,2.923400,327
39553,Le Vernois,39210,46.731900,5.594100,285
25608,Le Vernoy,25750,47.567600,6.670600,179
38538,Le Versoud,38420,45.220000,5.859800,4900
79346,Le Vert,79170,46.103000,-0.393900,117
03309,Le Veurdre,03320,46.742500,3.039100,475
14741,Le Vey,14570,48.917600,-0.459800,139
12297,Le Vibal,12290,44.316600,2.728600,519
50633,Le Vicel,50760,49.631500,-1.318500,119
51619,Le Vieil-Dampierre,51330,48.980000,4.918800,102
27684,Le Vieil-Évreux,27930,49.001000,1.213300,840
22386,Le Vieux-Bourg,22800,48.390200,-2.997000,742
16403,Le Vieux-Cérier,16350,45.979200,0.447600,129
22387,Le Vieux-Marché,22420,48.614800,-3.440000,1299
30350,Le Vigan,30120,43.982200,3.633600,3863
46334,Le Vigan-en-Quercy,46300,44.740300,1.453400,1535
15261,Le Vigean,15200,45.216900,2.363400,787
86289,Le Vigeant,86150,46.219900,0.632400,657
87205,Le Vigen,87110,45.743800,1.271300,2310
40329,Le Vignau,40270,43.779900,-0.284500,522
46232,Le Vignon-en-Quercy,46110,44.988000,1.608300,955
03313,Le Vilhain,03350,46.560900,2.795100,266
71576,Le Villars,71700,46.530200,4.920500,274
39575,Le Villey,39230,46.847000,5.506000,94
81321,Le Vintrou,81240,43.530600,2.479100,91
66234,Le Vivier,66730,42.763700,2.442300,71
35361,Le Vivier-sur-Mer,35960,48.595800,-1.779100,1065
78650,Le Vésinet,78110,48.892800,2.131200,15554
51618,Le Vézier,51210,48.801500,3.444400,181
62880,Le Wast,62142,50.750300,1.797900,203
90063,Lebetain,90100,47.485500,6.970500,422
54307,Lebeuville,54740,48.433800,6.240900,146
62492,Lebiez,62990,50.461900,1.978700,229
32207,Leboulin,32810,43.672800,0.660800,346
62493,Lebucquière,62124,50.108700,2.954700,232
2A139,Lecci,20137,41.659400,9.310200,2134
59335,Lecelles,59226,50.476600,3.396400,3046
52280,Lecey,52360,47.860700,5.435700,196
21344,Lechâtelet,21250,47.053500,5.139100,228
30144,Lecques,30250,43.842300,4.056100,473
39289,Lect,39260,46.391700,5.668700,319
32208,Lectoure,32700,43.945000,0.652400,3670
64327,Lecumberry,64220,43.085000,-1.122900,196
59337,Lederzeele,59143,50.815700,2.289600,703
64328,Ledeuix,64400,43.232600,-0.612600,1029
62495,Ledinghem,62380,50.645900,1.972300,316
59338,Ledringhem,59470,50.860900,2.445600,611
59339,Leers,59115,50.679400,3.239800,9521
62496,Lefaux,62630,50.549700,1.651900,229
14360,Leffard,14700,48.916500,-0.295400,204
08250,Leffincourt,08310,49.385000,4.549500,190
52282,Leffonds,52210,47.979100,5.146400,344
59340,Leffrinckoucke,59495,51.046000,2.451500,4078
62497,Leforest,62790,50.440600,3.058800,7060
44081,Legé,44650,46.902600,-1.571300,4817
02374,Lehaucourt,02420,49.912200,3.277700,822
86126,Leignes-sur-Fontaine,86300,46.510700,0.776800,647
42119,Leigneux,42130,45.744400,3.986800,359
86125,Leigné-les-Bois,86450,46.761400,0.707200,547
86127,Leigné-sur-Usseau,86230,46.915400,0.479500,451
68180,Leimbach,68800,47.793700,7.095900,928
54308,Leintrey,54450,48.631300,6.742300,151
32209,Lelin-Lapujolle,32400,43.708600,-0.139100,273
57389,Lelling,57660,49.041400,6.711900,458
54309,Lemainville,54740,48.508600,6.187900,407
67263,Lembach,67510,49.012700,7.762700,1490
57390,Lemberg,57620,49.007600,7.386400,1428
64331,Lembeye,64350,43.449700,-0.108700,838
24237,Lembras,24100,44.892300,0.529500,1259
88265,Lemmecourt,88300,48.263500,5.732800,23
55286,Lemmes,55220,49.069600,5.292300,240
57391,Lemoncourt,57590,48.863600,6.383700,57
81142,Lempaut,81700,43.524200,2.067700,878
63193,Lempdes,63370,45.771900,3.192000,8709
43120,Lempdes-sur-Allagnon,43410,45.379200,3.279000,1293
02417,Lempire,02420,49.997600,3.175300,125
07140,Lemps,07610,45.090200,4.787600,798
26161,Lemps,26510,44.348900,5.408300,40
63194,Lempty,63190,45.829800,3.330000,417
24238,Lempzours,24800,45.355600,0.827900,134
57392,Lemud,57580,49.033600,6.365500,516
39291,Lemuy,39110,46.892000,5.986100,255
02416,Lemé,02140,49.842200,3.758000,409
54310,Leménil-Mitry,54740,48.454900,6.256300,2
03142,Lenax,03130,46.305600,3.829900,257
86128,Lencloître,86140,46.808100,0.303000,2483
40149,Lencouacq,40120,44.148200,-0.385600,378
46262,Lendou-en-Quercy,46800,44.312500,1.268400,612
57393,Lengelsheim,57720,49.106000,7.407600,186
50266,Lengronne,50450,48.934300,-1.380500,467
51319,Lenharrée,51230,48.778600,4.115900,101
29123,Lennon,29190,48.207000,-3.902600,812
54311,Lenoncourt,54110,48.672400,6.300200,593
62498,Lens,62300,50.439500,2.819100,32920
26162,Lens-Lestang,26210,45.296000,5.041400,884
01211,Lent,01240,46.116500,5.197400,1512
39292,Lent,39300,46.750000,5.977000,128
42120,Lentigny,42155,45.993000,3.975600,1794
46168,Lentillac-Saint-Blaise,46100,44.590200,2.118500,191
46167,Lentillac-du-Causse,46330,44.554200,1.639500,107
10192,Lentilles,10330,48.489900,4.628200,128
69112,Lentilly,69210,45.816600,4.669100,6623
07141,Lentillères,07200,44.607100,4.294800,236
38209,Lentiol,38270,45.297700,5.102700,242
2B140,Lento,20252,42.525900,9.264200,117
90065,Lepuix,90200,47.785800,6.820000,1115
90064,Lepuix-Neuf,90100,47.542000,7.107100,307
09162,Lercoul,09220,42.710600,1.524900,11
33239,Lerm-et-Musset,33840,44.335400,-0.157900,504
37126,Lerné,37500,47.140700,0.110000,351
88267,Lerrain,88260,48.132500,6.145700,461
02418,Lerzy,02260,49.950400,3.883100,223
88001,Les Ableuvenettes,88270,48.191000,6.193700,72
38001,Les Abrets en Dauphiné,38490,45.531400,5.585200,6850
85152,Les Achards,85150,46.592400,-1.665100,5518
16002,Les Adjots,16700,46.078100,0.202800,538
38002,Les Adrets,38190,45.257100,5.987400,1079
83001,Les Adrets-de-l'Estérel,83600,43.538500,6.817700,2775
60006,Les Ageux,60700,49.319100,2.587000,1153
34008,Les Aires,34600,43.568700,3.067600,618
18003,Les Aix-d'Angillon,18220,47.193000,2.562500,1877
12003,Les Albres,12220,44.540100,2.180100,346
25012,Les Alliés,25300,46.946600,6.448600,172
73015,Les Allues,73550,45.364400,6.592900,1736
78010,Les Alluets-le-Roi,78580,48.914000,1.913000,1390
63004,Les Ancizes-Comps,63770,45.937800,2.809600,1682
27016,Les Andelys,27700,49.239100,1.424100,7706
30011,Les Angles,30133,43.941400,4.756300,8908
65011,Les Angles,65100,43.083800,0.003900,132
66004,Les Angles,66210,42.579700,2.049000,597
19009,Les Angles-sur-Corrèze,19000,45.310300,1.801000,125
83004,Les Arcs,83460,43.453300,6.486200,8109
69012,Les Ardillats,69430,46.188500,4.529300,628
46008,Les Arques,46250,44.600000,1.241700,214
39019,Les Arsures,39600,46.953600,5.783300,229
33014,Les Artigues-de-Lussac,33570,44.973500,-0.142700,1119
61422,Les Aspres,61270,48.673500,0.602600,625
07017,Les Assions,07140,44.424300,4.188200,767
62043,Les Attaques,62730,50.900200,1.932900,2064
72015,Les Aulneaux,72600,48.440500,0.340400,111
02038,Les Autels,02360,49.760300,4.224000,62
28016,Les Autels-Villevillon,28330,48.177800,0.992400,106
27027,Les Authieux,27220,48.897800,1.233800,294
14032,Les Authieux-sur-Calonne,14130,49.284200,0.278000,278
76039,Les Authieux-sur-le-Port-Saint-Ouen,76520,49.339800,1.131400,1190
25035,Les Auxons,25870,47.300100,5.955700,2533
73024,Les Avanchers-Valmorel,73260,45.463100,6.443000,724
38022,Les Avenières Veyrins-Thuellin,38630,45.641300,5.556700,7698
70046,Les Aynans,70200,47.617000,6.452500,356
08040,Les Ayvelles,08000,49.721700,4.755000,851
27038,Les Barils,27130,48.725200,0.816700,270
54048,Les Baroches,54150,49.230700,5.888100,325
82012,Les Barthes,82100,44.092000,1.171300,596
27044,Les Baux-Sainte-Croix,27180,48.964800,1.111200,871
27043,Les Baux-de-Breteuil,27160,48.864500,0.805800,673
13011,Les Baux-de-Provence,13520,43.749100,4.805000,264
73257,Les Belleville,73440,45.362800,6.506000,3498
48025,Les Bessons,48200,44.774700,3.236000,421
87016,Les Billanges,87340,45.976100,1.534100,296
33052,Les Billaux,33500,44.961200,-0.242100,1174
71038,Les Bizots,71710,46.753600,4.386000,471
49138,Les Bois d'Anjou,49250,47.453600,-0.169500,2525
48028,Les Bondons,48400,44.399200,3.636400,139
36021,Les Bordes,36100,46.989600,1.969200,792
45042,Les Bordes,45460,47.816200,2.435800,1853
71043,Les Bordes,71350,46.900400,5.043400,85
89051,Les Bordes,89500,48.108200,3.391400,551
10049,Les Bordes-Aumont,10800,48.190900,4.117200,544
09061,Les Bordes-sur-Arize,09350,43.114000,1.368000,460
27096,Les Bottereaux,27250,48.869200,0.673800,351
39068,Les Bouchoux,39370,46.297700,5.799800,315
85038,Les Brouzils,85260,46.889800,-1.338900,2938
35046,Les Brulais,35330,47.889700,-2.057700,542
11054,Les Brunels,11400,43.410900,2.046600,268
25091,Les Bréseux,25120,47.274000,6.801700,494
78108,Les Bréviaires,78610,48.717200,1.817700,1302
70053,Les Bâties,70130,47.505500,5.901300,75
09070,Les Cabannes,09310,42.783700,1.688100,317
81045,Les Cabannes,81170,44.077000,1.927900,379
81055,Les Cammazes,81540,43.414200,2.082000,398
87029,Les Cars,87230,45.674200,1.077600,612
11074,Les Cassés,11320,43.429000,1.870100,319
76168,Les Cent-Acres,76590,49.770400,1.143900,65
49058,Les Cerqueux,49360,47.008000,-0.639000,897
39091,Les Chalesmes,39150,46.694600,6.026700,80
61086,Les Champeaux,61120,48.890400,0.133300,96
22035,Les Champs-Géraux,22630,48.427100,-1.975900,1054
73077,Les Chapelles,73700,45.619900,6.707200,568
77091,Les Chapelles-Bourbon,77610,48.744300,2.835200,459
51132,Les Charmontois,51330,48.964500,4.989400,119
73083,Les Chavannes-en-Maurienne,73660,45.387600,6.287600,220
45096,Les Choux,45290,47.788600,2.654900,530
28090,Les Châtelets,28270,48.656800,1.020100,111
79105,Les Châteliers,79340,46.503000,-0.133300,445
28091,Les Châtelliers-Notre-Dame,28120,48.347000,1.209100,148
69055,Les Chères,69380,45.894800,4.745400,1503
78165,Les Clayes-sous-Bois,78340,48.816800,1.983500,16804
74079,Les Clefs,74230,45.848600,6.331100,714
66063,Les Cluses,66480,42.484700,2.843700,282
89111,Les Clérimois,89190,48.229500,3.459100,298
25160,Les Combes,25500,47.046200,6.534900,777
74085,Les Contamines-Montjoie,74170,45.785500,6.736200,1109
28109,Les Corvées-les-Yys,28240,48.366600,1.147700,326
12078,Les Costes-Gozon,12400,44.013600,2.796800,163
24117,Les Coteaux Périgourdins,24120,45.092000,1.364600,554
50152,Les Cresnays,50370,48.710200,-1.113200,227
39184,Les Crozets,39260,46.465400,5.804200,194
10118,Les Croûtes,10130,47.991700,3.862400,99
38131,Les Côtes-d'Arey,38138,45.459400,4.872500,2023
38132,Les Côtes-de-Corps,38970,44.843400,5.925600,74
27196,Les Damps,27340,49.289700,1.176000,1322
38253,Les Deux Alpes,38520,44.988500,6.134900,1910
39196,Les Deux-Fays,39230,46.885600,5.487700,118
63109,Les Deux-Rives,63320,45.553800,3.150200,825
08138,Les Deux-Villes,08110,49.656800,5.230600,248
73098,Les Déserts,73230,45.643900,5.998700,845
85082,Les Epesses,85590,46.892700,-0.903000,2983
16130,Les Essards,16210,45.236800,0.109900,175
17154,Les Essards,17250,45.794800,-0.775300,740
39211,Les Essards-Taignevaux,39120,46.904000,5.414000,248
41079,Les Essarts,41800,47.732100,0.714800,108
78220,Les Essarts-le-Roi,78690,48.713000,1.890500,6831
51236,Les Essarts-le-Vicomte,51310,48.665300,3.549900,134
51235,Les Essarts-lès-Sézanne,51120,48.764900,3.636500,247
33158,Les Esseintes,33190,44.610400,-0.065500,244
43091,Les Estables,43150,44.907600,4.136100,321
24172,Les Eyzies,24260,44.939600,1.035200,1134
24175,Les Farges,24290,45.114400,1.195400,311
